标签名,标签ID,接口报告总稿件数,BV号,标题,播放量,评论数_reply,弹幕数,时长秒,UP主MID,UP主昵称,页码_抓取时
名侦探柯南,8881,1000,BV1uk92BUEpH,当你喜欢的角色变成兔女郎--灰原哀篇,738,1,14,35,188874643,七濑巧风SD,47
名侦探柯南,8881,1000,BV1ZT9mBhEBk,新干线大爆破事件   | 看柯南 05,615,5,0,1314,8815299,Ii十方iI,47
名侦探柯南,8881,1000,BV1aX9CB5E2k,【台配国语】森谷帝二（CV：孙诚）,761,9,0,233,1488617659,瑪利歐路易吉,47
名侦探柯南,8881,1000,BV1Mm92BLE5o,A1刑案视频珍惜人生,73,0,0,363,3494376858716278,无尽大火,47
名侦探柯南,8881,1000,BV14m92BLEPH,仓木麻衣《Secret of my heart》百万豪装录音棚大声听,24,0,0,266,450063916,帅哥黄绿红,47
名侦探柯南,8881,1000,BV1tm92BLEC9,乌丸莲耶的丸是小丸子的丸,119,0,0,15,4637378,你们三位是什么关系,47
名侦探柯南,8881,1000,BV1Uy92B7Eqv,柯o出透子唱了time after time,78,5,0,256,3546856388823630,包中贵族灌汤包,47
名侦探柯南,8881,1000,BV1959mBdEoy,名侦探柯南，童年女神毛利兰,276,2,0,31,1285806983,孤独的天空Al,48
名侦探柯南,8881,1000,BV1L59mBoEPY,名侦探柯南，（歌曲）,7,0,0,1171,1371644056,吴兆轩CQPtQin,48
名侦探柯南,8881,1000,BV1v59mBoE7j,新角色主役翻车！柯南M29票房不及去年，明年新兰能救场吗？,12008,45,1,77,3632302261274788,动画最新情报站,48
名侦探柯南,8881,1000,BV1em9CBmErj,《名侦探柯南》29部剧场版评分排名，第一永远的天花板,1657,3,0,86,11716607,第十区电影,48
名侦探柯南,8881,1000,BV19j9mBsEbb,名侦探柯南，孤独的灰原哀,296,1,0,31,1285806983,孤独的天空Al,48
名侦探柯南,8881,1000,BV1hW9mBDEcT,江户川柯南失踪事件～史上最糟糕的两天～,88,1,0,289,1371644056,吴兆轩CQPtQin,48
名侦探柯南,8881,1000,BV1fT9mBhEFW,名侦探柯南画，名侦探柯南（画片）,4,1,0,280,1371644056,吴兆轩CQPtQin,48
名侦探柯南,8881,1000,BV1L39mBfEsu,深夜失眠福利之《名侦探柯南》主题曲《如果有你在》,601,2,0,177,502866430,S自由骑士,48
名侦探柯南,8881,1000,BV1jg9mB8EgX,【PS】名侦探柯南  同级生杀人事件（更新中）,200,1,0,10129,621822,肥仔18,48
名侦探柯南,8881,1000,BV17u9mBcE63,哥们失恋喝醉酒,161,2,0,271,1740341973,追风的人来了,48
名侦探柯南,8881,1000,BV1iD9mBwEyT,剧场版名侦探柯南##高速公路的堕天使火热上映中票房一路领跑 你心中喜欢“柯南”的地方是哪些瞬间哪些亮点呢 无论是和家人朋友结伴还是独自前往观影都欢,80,0,0,28,1843751847,少年小兰姐姐,48
名侦探柯南,8881,1000,BV1r6oeBGE5N,【柯南同人】“柯南君，你也不想你变小的这件事，被其他人知道吧？” “所以要不要联合名侦探与目暮警官，咱们联手敛财啊？” 林直人穿越到了名侦探柯南世界，发现自己异,773,0,0,244774,9986941,_柠檬不加糖_,48
名侦探柯南,8881,1000,BV1FJ9yBoEkD,【还原柯南TV版编曲】三枝夕夏 IN db - 雲に乗って,218,1,0,246,227128192,EddieRon,48
名侦探柯南,8881,1000,BV1xZ9zBsELT,【沁阳日语教育柯南老师】日语版:我见识到自己的厉害啦#沁阳日语教育柯南老师#我见识到自己的厉害啦日语 #我见识到自己的厉害啦,97,0,0,19,3546983434291348,沁阳日语教育柯南老师,48
名侦探柯南,8881,1000,BV1Qw9UB9EyY,我的父母疯狂欠债五百万，反手把我抵押给病娇大小姐....,956,1,0,1071,3690997724744095,妙妙奇想,48
名侦探柯南,8881,1000,BV1mp91BkEvh,名侦探柯南苍  蓝宝石的轮舞曲〖坠落的英雄〗（一）,31,0,0,2882,13488544,黑籽W,48
名侦探柯南,8881,1000,BV1SE91BLEZY,高木看柯南都得绕着走,533,10,0,55,2142944945,方冠杰,48
名侦探柯南,8881,1000,BV1Ru91BHEnF,一条给名侦探柯南打1星的视频,236,3,0,25,583007550,1星1星1星1星1星差评,48
名侦探柯南,8881,1000,BV19g91BDE43,柯南也会玩棒球,180,2,0,101,1380728,铃木诚也,48
名侦探柯南,8881,1000,BV1BAQGB8ECQ,【名柯】孤独的美食家之名侦探柯南篇♥美食集14期,65,0,0,203,408367402,郑在剪cut,48
名侦探柯南,8881,1000,BV1zk91BfE7L,名侦探光之美少女第13集,153,0,0,1727,1036376455,犬饲大友,49
名侦探柯南,8881,1000,BV1Ts91BGExN,一点小情侣约会，是约稿，xhs：670178313,26,0,0,12,432937625,hhhidk,49
名侦探柯南,8881,1000,BV14K92BVEai,i love you so,119,0,0,23,432937625,hhhidk,49
名侦探柯南,8881,1000,BV18c92B2ENA,朱奈瑞克心动时刻,36,0,0,25,432937625,hhhidk,49
名侦探柯南,8881,1000,BV1ja92BxEFJ,星铁版名侦探柯南,93,0,0,11,3494356579256751,还是留不住枫叶呢,49
名侦探柯南,8881,1000,BV1bw9yBuEq5,曾经零零后人手一本的查理九世，为什么现在却销声匿迹？,685,4,0,142,3546909050407665,荒影说漫,49
名侦探柯南,8881,1000,BV1js9yBpEMm,柯南主线讲解第106期——剧场版的票房跟电影质量并不一定成正比，而与主役人物的热度有关,45,0,0,269,351904314,Vladmir熙,49
名侦探柯南,8881,1000,BV1EJ9yBdEEb,《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,760878,365,409,315,1524554405,他说电影,49
名侦探柯南,8881,1000,BV1AX9yBPEyj,表演魔术的基德大人也太帅了吧,140,0,0,22,3706978314488564,冷柯漫剪,49
名侦探柯南,8881,1000,BV1WX9yBPEvm,#怪盗基德 #名侦探柯南 镂空雕刻痛墙贴纸防水防晒,3,0,0,13,690413254,动漫贴纸坊,49
名侦探柯南,8881,1000,BV1aGorByEuf,400.还记得以前，爱上一首曲子，就会想把它录下来当做铃声。#渡月桥思君 #钢琴 #炙热计划 #神仙bgm #名侦探柯南,19,0,0,16,1012905230,桃汽泡泡e,49
名侦探柯南,8881,1000,BV1gB9yBCE3K,【妃英理】新世纪の小曲《Stay With Me(Phonk)-Lunak》,60,0,0,136,360944297,青青的无痕,49
名侦探柯南,8881,1000,BV1gv9yB1EQi,青山暗示酒厂还有卧底！,37681,143,16,114,252120138,你的小萌先生,49
名侦探柯南,8881,1000,BV1gq9yB5E4w,干部子弟怎么了！我阿玛，我爷爷！等等！你爸是军区副司令的事怎么不早点说！,984,0,1,214,490095730,玉兔栩栩如生,49
名侦探柯南,8881,1000,BV13q9yB5Esg,科学在他这一点用也没有，根本守不住,22,1,0,667,3706933422852388,清风顺心,49
名侦探柯南,8881,1000,BV1Tr9yBrERm,当小兰被切后仔仔熊be like：,110,0,0,11,1593475845,被诅咒的金苹果,49
名侦探柯南,8881,1000,BV1Tr9yBrE8T,名侦探柯南系列,663,0,0,12,3493111703537928,滋尔滨这是,49
名侦探柯南,8881,1000,BV1Mr9yBrEWH,名侦探柯南M29剧场版先行试听完整版,421,0,0,35,3546601303837224,鸟巢音乐社中国官方,49
名侦探柯南,8881,1000,BV1mf9rBaEcv,名侦探柯北系列,577,1,0,12,3493111703537928,滋尔滨这是,49
名侦探柯南,8881,1000,BV12c9kBcERM,柯南M29结尾画面,1876,5,1,77,1344754054,新兰咖喱酱,49
名侦探柯南,8881,1000,BV1bd9rBeE1i,哀妈心碎4战柯南韩国快闪💜600元21发1哀,6817,33,13,145,344017151,混乱的子婧,50
名侦探柯南,8881,1000,BV1PN9kBbEiP,【名侦探柯南】主题曲：心中动荡不安 主唱：THE HIGH-LOWS,1739,8,6,233,1185025225,涩念游戏动漫社,50
名侦探柯南,8881,1000,BV1sw9kB8EGs,基德变身成为青子叫中森警官爸爸！,1134,2,1,36,473957426,1号搬运频道,50
名侦探柯南,8881,1000,BV1CA9kBfEdJ,德配版，柯南,93,0,0,123,305247229,夏空苍蓝,50
名侦探柯南,8881,1000,BV1yA9kBfErk,名侦探柯北系列,1169,6,0,12,3493111703537928,滋尔滨这是,50
名侦探柯南,8881,1000,BV1LC9rBCERf,拯救夏油杰第四集,93,0,0,157,5727657,我们很旺财,50
名侦探柯南,8881,1000,BV1919rB3EAn,【柯南reaction第110-111集】盗窃集团别墅事件,1898,17,14,2830,304242139,酸不溜秋皮皮虾,50
名侦探柯南,8881,1000,BV1SR9rBNEvn,名侦探柯南剧场版M29剧情情节解析- ̗̀ ෆ( ˶’ᵕ’˶)ෆ ̖́-,86,5,0,19,1138913801,CODM磨磨头,50
名侦探柯南,8881,1000,BV1bX9rBiER7,名侦探柯南漫画99卷~101卷封面,59,0,0,109,1607779831,狂战裂,50
名侦探柯南,8881,1000,BV1bX9rBiEZ1,【千叶璃夏】第一支视频求三连！,139,0,0,12,3706978247379930,千叶璃夏,50
名侦探柯南,8881,1000,BV1aS9rBBEjm,4.28是名侦探柯南吗？不！是名侦探江小宴,48,0,0,19,3706925745178986,云销_雨霁_彩彻_区明,50
名侦探柯南,8881,1000,BV1bR9rBNEHG,那些年刻进DNA里的OST  第二弹  名侦探柯南,134,0,0,151,23647823,清瑶-夕夏,50
名侦探柯南,8881,1000,BV1uR9rBKEUc,【熟肉】《名侦探柯南：高速公路的堕天使》TVCM儿童篇。,206,1,0,31,3546859832346810,柯语新讯DCN,50
名侦探柯南,8881,1000,BV1QS9rBBE1k,双向奔赴的爱情从奔向对方开始,166,0,0,32,514900657,魇雷花缢龘鬿聻,50
名侦探柯南,8881,1000,BV1VS9rBzETu,星野辉美——“因为受到了某个人的影响才 会对侦探片感兴趣的。”,460,2,0,89,1929067379,打烊4869,50
名侦探柯南,8881,1000,BV1hQ9rBTEuF,名侦探柯南第82集冷知识：变声器算是用不明白了,73,1,0,241,44623713,洛克Max,50
名侦探柯南,8881,1000,BV15s9kByEAF,【新一/柯南】《昇天Time》酷酷的说唱！,1888,5,0,17,3546695623248733,会唱歌的斗子,50
名侦探柯南,8881,1000,BV1jH9kB2EJG,名侦探柯南剧场版M29《高速公路的堕天使》TVCM儿童篇,534,0,0,30,3546635711810352,柯资探,50
名侦探柯南,8881,1000,BV1Y89kB3Ezi,Hulu × 柯南剧场版M29 公开特别联动PV,490,1,0,97,3546635711810352,柯资探,50
名侦探柯南,8881,1000,BV1Gh9kB6ENA,柯南M29片头开场白来了！战歌起,1638,3,0,182,1344754054,新兰咖喱酱,50
