site,novel_id,title,createDate,bookmarkCount,userName,url,tags_joined,matched_characters_joined,primary_character_proxy
Pixiv,9436760,松田陣平は幼馴染の思考回路を何となく読める自分が虚しい,2018-04-03T01:56:28+09:00,702,ソラ@体調不良と清書消失,https://www.pixiv.net/novel/show.php?id=9436760,名探偵コナン | コナン夢 | オリ主 | 松田陣平 | 萩原研二 | ギャグ | コナン夢小説300users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,9430646,【番外編】わがこころにきみふかく　結婚後小話,2018-04-01T22:13:52+09:00,681,楸華,https://www.pixiv.net/novel/show.php?id=9430646,コナン夢 | 松田陣平 | 転生 | オリ主 | コナン夢小説300users入り,松田阵平,松田阵平
Pixiv,9428655,イケメンと夕飯を食べに行った,2018-04-01T15:58:56+09:00,2442,ぷりんちょこ,https://www.pixiv.net/novel/show.php?id=9428655,コナン夢 | オリ主 | 萩原研二 | 松田陣平 | コナン夢小説1000users入り,萩原研二 | 松田阵平,萩原研二
Pixiv,9427416,逆行降谷は年齢詐称７,2018-04-01T09:58:33+09:00,1926,フーテン,https://www.pixiv.net/novel/show.php?id=9427416,降谷零 | 逆行 | 伊達航 | 松田陣平 | 中の人などいないぴょん×3 | シュールな飲み会,降谷零 | 伊达航 | 松田阵平,降谷零
Pixiv,9425606,わがこころにきみふかく【2】,2018-03-31T23:55:11+09:00,704,楸華,https://www.pixiv.net/novel/show.php?id=9425606,コナン夢 | 松田陣平 | 転生 | オリ主 | コナン夢小説300users入り,松田阵平,松田阵平
Pixiv,9424756,【DC】まもりたいもの,2018-03-31T21:57:38+09:00,371,未来,https://www.pixiv.net/novel/show.php?id=9424756,名探偵コナン | 降谷零 | スコッチ | 松田陣平 | 萩原研二 | 伊達航 | 警察学校組,降谷零 | 诸伏景光 | 松田阵平 | 萩原研二 | 伊达航,降谷零
Pixiv,9424129,私の兄は最凶セコム 8,2018-03-31T20:00:05+09:00,683,あさぎ,https://www.pixiv.net/novel/show.php?id=9424129,コナン夢 | 風見裕也 | 松田陣平 | 佐藤美和子 | 伊達航 | 高木渉 | コナン夢小説500users入り,松田阵平 | 佐藤美和子 | 伊达航 | 高木涉,松田阵平
Pixiv,9423732,小ネタ？ 松田陣平は幼馴染(謎の生命体)を捕まえるのに必死である,2018-03-31T18:15:22+09:00,785,ソラ@体調不良と清書消失,https://www.pixiv.net/novel/show.php?id=9423732,名探偵コナン | コナン夢 | オリ主 | 松田陣平 | 萩原研二 | ギャグ | コナン夢小説500users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,9423531,運命の番とか言われたけど微塵も伝わらない話,2018-03-31T17:15:57+09:00,6922,眠(ねる),https://www.pixiv.net/novel/show.php?id=9423531,コナン夢 | オリ主 | 女主人公 | なにこれ好き | コナン夢小説5000users入り | 松田陣平,松田阵平,松田阵平
Pixiv,9421364,運命は紙一重。,2018-03-31T00:46:38+09:00,1090,黒蜜きな粉,https://www.pixiv.net/novel/show.php?id=9421364,コナン夢 | 遠山和葉(in記憶) | 松田陣平 | 萩原研二 | 伊達航/ナタリー・来間 | 続きを全裸待機 | コナン夢小説1000users入り,松田阵平 | 萩原研二 | 伊达航,松田阵平
Pixiv,9421120,恋人と瓜二つの死神に好かれている,2018-03-31T00:03:33+09:00,2252,七星,https://www.pixiv.net/novel/show.php?id=9421120,コナン夢 | オリ主 | 松田陣平 | コナン夢小説1000users入り | なにこれ素敵 | シリーズ化希望! | 松田VS松田(^_^;),松田阵平,松田阵平
Pixiv,9421114,(転生)モブっ子幼女(５才)はとばっちり！！,2018-03-31T00:02:49+09:00,4176,katsula,https://www.pixiv.net/novel/show.php?id=9421114,名探偵コナン | 転生 | 工藤新一 | 松田陣平 | 翻弄される黒の組織幹部たち | 唸れ幼女の演技力! | コナン夢 | 腹筋崩壊注意報 | もはやモブではない | コナン夢小説3000users入り,江户川柯南 | 松田阵平,江户川柯南
Pixiv,9415121,小ネタ 松田陣平の幼馴染は今日も彼に叱られる,2018-03-29T16:54:13+09:00,3644,ソラ@体調不良と清書消失,https://www.pixiv.net/novel/show.php?id=9415121,名探偵コナン | コナン夢 | オリ主 | 松田陣平 | 萩原研二 | ギャグ | なにこれ面白い | コナン夢小説3000users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,9413240,娘に春など来なくていい,2018-03-29T00:09:15+09:00,777,かがり,https://www.pixiv.net/novel/show.php?id=9413240,コナン夢 | 降谷零 | 松田陣平 | オリ主 | コナン夢小説500users入り | 荒ぶりのふりゃーさん,降谷零 | 松田阵平,降谷零
Pixiv,9406953,水面を揺らすは彼方の灯,2018-03-27T12:46:38+09:00,817,クロト,https://www.pixiv.net/novel/show.php?id=9406953,名探偵コナン | 逆行 | 救済 | 警察学校組 | 安室透 | 伊達航 | 松田陣平 | 萩原研二 | コナン小説100users入り | コナン小説300users入り,降谷零 | 伊达航 | 松田阵平 | 萩原研二,降谷零
Pixiv,9406010,ねえ、ほんとに。,2018-03-27T01:58:01+09:00,6417,緋月,https://www.pixiv.net/novel/show.php?id=9406010,コナン夢 | オリ主 | 松田陣平 | 転生 | 松田さんルートもスコッチルートも見たいです!!! | 何卒続きのお恵みを……!! | コナン夢小説5000users入り,松田阵平,松田阵平
Pixiv,9405032,DC単発夢13ー松田ー,2018-03-26T22:43:43+09:00,183,ヒカリム,https://www.pixiv.net/novel/show.php?id=9405032,DC夢 | コナン夢 | 名探偵コナン | 松田 | 松田陣平 | こうなるはずじゃなかった,松田阵平,松田阵平
Pixiv,9403504,【小話】まず松田くんって響きが凄く良いよね,2018-03-26T16:07:27+09:00,1790,たたみ依存。,https://www.pixiv.net/novel/show.php?id=9403504,コナン夢 | 松田陣平 | オリ主 | 転生 | コナン夢小説1000users入り,松田阵平,松田阵平
Pixiv,9403106,品原さん達と爆弾事件,2018-03-26T13:12:01+09:00,159,藍澤皐月@かめさん更新,https://www.pixiv.net/novel/show.php?id=9403106,コナン夢 | オリ主 | 女主 | 救済 | 萩原研二 | 松田陣平,萩原研二 | 松田阵平,萩原研二
Pixiv,9401611,時計仕掛けの摩天楼　裏側,2018-03-26T00:05:03+09:00,1714,黒井猫子,https://www.pixiv.net/novel/show.php?id=9401611,オリ主 | クロスオーバー | コナン夢 | スコッチ | 伊達航 | 松田陣平 | 萩原研二 | 降谷零 | 転生 | コナン夢小説1000users入り,诸伏景光 | 伊达航 | 松田阵平 | 萩原研二 | 降谷零,诸伏景光
Pixiv,9399189,運動神経皆無少女とサングラス2,2018-03-25T15:49:09+09:00,124,夜,https://www.pixiv.net/novel/show.php?id=9399189,名探偵コナン | 松田陣平 | 救済 | コナン夢小説100users入り,松田阵平,松田阵平
Pixiv,9398674,わがこころにきみふかく【１】,2018-03-25T13:00:08+09:00,3010,楸華,https://www.pixiv.net/novel/show.php?id=9398674,コナン夢 | 松田陣平 | 転生 | コナン夢小説1000users入り,松田阵平,松田阵平
Pixiv,9392547,心の奥に潜むもの,2018-03-24T00:06:23+09:00,156,katsula,https://www.pixiv.net/novel/show.php?id=9392547,名探偵コナン | 多重クロスオーバー | 攻殻機動隊 | ジン | 草薙素子 | 松田陣平 | 警察学校組,松田阵平,松田阵平
Pixiv,9392541,続・顔が変わるのは仕様です【ネタ】,2018-03-24T00:05:23+09:00,96,近衛の仔,https://www.pixiv.net/novel/show.php?id=9392541,コナン夢 | RKRN | 松田陣平 | オリ主 | 救済 | クロスオーバー,松田阵平,松田阵平
Pixiv,9392234,【名探偵コナン】警察学校同期組と赤井秀一＋αの年表【考察】,2018-03-23T23:20:13+09:00,133,コイル,https://www.pixiv.net/novel/show.php?id=9392234,名探偵コナン | 警察学校同期組 | 安室透 | 萩原研二 | 松田陣平 | 伊達航 | スコッチ | 赤井秀一 | 工藤新一 | 年表,降谷零 | 萩原研二 | 松田阵平 | 伊达航 | 诸伏景光 | 赤井秀一 | 江户川柯南,降谷零
Pixiv,9391738,狼たちの宣戦布告,2018-03-23T21:44:51+09:00,1956,黒井猫子,https://www.pixiv.net/novel/show.php?id=9391738,オリ主 | コナン夢 | 赤井秀一 | 降谷零 | 松田陣平 | 萩原研二 | 伊達航 | スコッチ | コナン夢小説1000users入り | オリ主逃げて、超逃げて,赤井秀一 | 降谷零 | 松田阵平 | 萩原研二 | 伊达航 | 诸伏景光,赤井秀一
Pixiv,9389205,天才占術師の妹シリーズ過去編02,2018-03-23T01:37:41+09:00,145,あや,https://www.pixiv.net/novel/show.php?id=9389205,コナン夢 | オリ主 | クロスオーバー | 混合夢,,
Pixiv,9384228,【コナン】 愛を壊して引き裂いて 【原作前1】再,2018-03-21T23:08:41+09:00,829,細雪,https://www.pixiv.net/novel/show.php?id=9384228,コナン夢 | オリ主 | 転生 | 萩原研二 | 松田陣平 | もっと評価されるべき | コナン夢小説800users入り,萩原研二 | 松田阵平,萩原研二
Pixiv,9375430,ちょっとまて、君はそんなことまでできるのかい！？,2018-03-19T22:18:19+09:00,392,さくやさん@マイピク→プロフ,https://www.pixiv.net/novel/show.php?id=9375430,松田陣平 | 江戸川コナン | 降谷零 | 名探偵コナン | コナン小説300users入り,松田阵平 | 江户川柯南 | 降谷零,松田阵平
Pixiv,9374033,今度はきっと、離れずに,2018-03-19T16:40:09+09:00,4542,あさぎ,https://www.pixiv.net/novel/show.php?id=9374033,コナン夢 | 松田陣平 | 女主人公 | コナン夢小説3000users入り,松田阵平,松田阵平
Pixiv,9372005,DC単発夢12 ー松田ー,2018-03-18T23:53:30+09:00,259,ヒカリム,https://www.pixiv.net/novel/show.php?id=9372005,コナン夢 | DC夢 | 名探偵コナン | 松田 | 松田陣平,松田阵平,松田阵平
Pixiv,9371989,最後に選ばれなくても,2018-03-18T23:49:38+09:00,124,しお丸@モチベ戻ってこい,https://www.pixiv.net/novel/show.php?id=9371989,名探偵コナン | 松佐 | 高佐 | 松田陣平 | 高木渉 | 佐藤美和子,松田阵平 | 高木涉 | 佐藤美和子,松田阵平
Pixiv,9369876,まず松田くんって響きが凄く良いよね５,2018-03-18T17:01:33+09:00,1988,たたみ依存。,https://www.pixiv.net/novel/show.php?id=9369876,コナン夢 | 松田陣平 | オリ主 | 転生 | コナン夢小説1000users入り,松田阵平,松田阵平
Pixiv,9367405,ハレルヤチャンス,2018-03-18T00:01:52+09:00,1308,かがり,https://www.pixiv.net/novel/show.php?id=9367405,コナン夢 | 松田陣平 | オリ主 | コナン夢小説1000users入り,松田阵平,松田阵平
Pixiv,9367208,今は僕が猫であっても,2018-03-17T23:36:02+09:00,79,結,https://www.pixiv.net/novel/show.php?id=9367208,萩松 | 萩原研二 | 松田陣平 | 降谷零,萩原研二 | 松田阵平 | 降谷零,萩原研二
Pixiv,9360031,バナナの皮踏んで滑り転んでトリップしたそうです。９,2018-03-16T06:23:12+09:00,205,ゆん,https://www.pixiv.net/novel/show.php?id=9360031,コナン夢 | 女主人公 | クロスオーバー | ヒロアカ | CCさくら | トリップ | オリ主,,
Pixiv,9356683,アイツに捧ぐコンフェッション,2018-03-15T12:02:28+09:00,1402,Nor,https://www.pixiv.net/novel/show.php?id=9356683,コナン夢 | 松田陣平 | 萩原研二 | オリ主 | 涙腺崩壊 | コナン夢小説1000users入り,松田阵平 | 萩原研二,松田阵平
Pixiv,9355482,鍋食らう、花嫁修行,2018-03-15T00:27:14+09:00,839,かがり,https://www.pixiv.net/novel/show.php?id=9355482,コナン夢 | 降谷零 | 松田陣平 | 萩原研二 | オリ主 | 諸伏景光 | コナン夢小説800users入り,降谷零 | 松田阵平 | 萩原研二 | 诸伏景光,降谷零
Pixiv,9349257,まず松田くんって響きが凄く良いよね４,2018-03-13T17:48:17+09:00,2134,たたみ依存。,https://www.pixiv.net/novel/show.php?id=9349257,コナン夢 | 松田陣平 | オリ主 | 転生 | 安室さん!赤井さん捕まえてください! | 松田さんそっちに赤井が行った! | タグの赤井さん捕獲作戦殺意持ってそうなメンバーいない? | コナン夢小説1000users入り,松田阵平 | 降谷零,松田阵平
Pixiv,9342317,萩原くんと猫　２,2018-03-11T22:15:21+09:00,40,結,https://www.pixiv.net/novel/show.php?id=9342317,萩松 | 萩原研二 | 松田陣平 | 降谷零,萩原研二 | 松田阵平 | 降谷零,萩原研二
Pixiv,9341188,お別れしましょ、そうしましょ,2018-03-11T18:54:20+09:00,14192,あさぎ,https://www.pixiv.net/novel/show.php?id=9341188,コナン夢 | 松田陣平 | 救済 | 転生 | 女主人公 | コナン夢小説10000users入り,松田阵平,松田阵平
Pixiv,9336322,松田陣平のお隣さん　番外編　その3,2018-03-10T18:00:04+09:00,1372,ほのか,https://www.pixiv.net/novel/show.php?id=9336322,コナン夢 | オリ主 | 松田陣平 | コナン夢小説800users入り,松田阵平,松田阵平
Pixiv,9330061,そして世界は薄紅色に染まる,2018-03-08T23:58:55+09:00,320,Nor,https://www.pixiv.net/novel/show.php?id=9330061,コナン夢 | オリ主 | 松田陣平 | R-15,松田阵平,松田阵平
Pixiv,9329981,妹は兄の友人と出会う,2018-03-08T23:45:00+09:00,1174,クロミヤ,https://www.pixiv.net/novel/show.php?id=9329981,コナン夢 | 暗殺教室 | クロスオーバー | オリ主 | 降谷零 | スコッチ | 萩原研二 | 伊達航 | 松田陣平 | コナン夢小説1000users入り,降谷零 | 诸伏景光 | 萩原研二 | 伊达航 | 松田阵平,降谷零
Pixiv,9328281,I'm a perfect human!,2018-03-08T17:09:34+09:00,192,ミカゲ,https://www.pixiv.net/novel/show.php?id=9328281,名探偵コナン | 松田陣平 | オリ主(?) | コナン夢 | TS | 続きを全裸待機 | コナン夢小説100users入り | ダブルパロディ,松田阵平,松田阵平
Pixiv,9324640,盲目彼女(4.5),2018-03-07T17:06:13+09:00,1275,のゆ,https://www.pixiv.net/novel/show.php?id=9324640,コナン夢 | オリ主 | 萩原研二 | 松田陣平 | 名探偵コナン | コナン夢小説1000users入り,萩原研二 | 松田阵平,萩原研二
Pixiv,9324071,まず松田くんって響きが凄く良いよね３,2018-03-07T12:34:54+09:00,2129,たたみ依存。,https://www.pixiv.net/novel/show.php?id=9324071,コナン夢 | 松田陣平 | オリ主 | 転生 | 建国している可能性が出てきた赤井さん | コナン夢小説1000users入り,松田阵平,松田阵平
Pixiv,9322865,風邪っぴきの夢,2018-03-07T00:20:27+09:00,844,かがり,https://www.pixiv.net/novel/show.php?id=9322865,コナン夢 | 降谷零 | 萩原研二 | 松田陣平 | オリ主 | コナン夢小説800users入り,降谷零 | 萩原研二 | 松田阵平,降谷零
Pixiv,9321571,“恨みを晴らす”,2018-03-06T20:13:57+09:00,1702,はるの,https://www.pixiv.net/novel/show.php?id=9321571,コナン夢 | 降谷零 | スコッチ | 萩原研二 | 松田陣平 | 伊達航 | オリ主 | コナン夢小説1000users入り | 警察学校組 | こうなってほしかった,降谷零 | 诸伏景光 | 萩原研二 | 松田阵平 | 伊达航,降谷零
Pixiv,9318953,"DC単発夢11 ースコッチ,松田ー",2018-03-05T23:25:47+09:00,197,ヒカリム,https://www.pixiv.net/novel/show.php?id=9318953,DC夢 | コナン夢 | 名探偵コナン | スコッチ | 松田 | 松田陣平,诸伏景光 | 松田阵平,诸伏景光
Pixiv,9318650,アクセルは全開で　5,2018-03-05T22:40:27+09:00,2008,カロ,https://www.pixiv.net/novel/show.php?id=9318650,コナン夢 | オリ主 | 警察学校組 | 続きを全裸待機 | コナン夢小説1000users入り,,
Pixiv,9317864,【番外編】まず露出狂ってロングコート着るよね,2018-03-05T20:07:58+09:00,2057,たたみ依存。,https://www.pixiv.net/novel/show.php?id=9317864,コナン夢 | 松田陣平 | オリ主 | 転生 | コナン夢小説1000users入り,松田阵平,松田阵平
Pixiv,9316911,そして世界は彩られる,2018-03-05T14:57:35+09:00,1119,Nor,https://www.pixiv.net/novel/show.php?id=9316911,コナン夢 | 松田陣平 | オリ主 | コナン夢小説500users入り,松田阵平,松田阵平
Pixiv,9316898,セイレーネスの声を聞け,2018-03-05T14:50:54+09:00,647,土偶,https://www.pixiv.net/novel/show.php?id=9316898,名探偵コナン | コナン夢 | 救済 | スコッチ | 萩原研二 | 松田陣平 | もっと評価されるべき | コナン夢小説500users入り,诸伏景光 | 萩原研二 | 松田阵平,诸伏景光
Pixiv,9316274,松田陣平のお隣さん　番外編　その2,2018-03-05T08:42:19+09:00,1226,ほのか,https://www.pixiv.net/novel/show.php?id=9316274,コナン夢 | オリ主 | 松田陣平 | コナン夢小説500users入り,松田阵平,松田阵平
Pixiv,9315137,私の兄は最凶セコム 6,2018-03-04T23:52:03+09:00,859,あさぎ,https://www.pixiv.net/novel/show.php?id=9315137,コナン夢 | 風見裕也 | 安室透 | スコッチ | 萩原研二 | 松田陣平 | コナン夢小説800users入り,降谷零 | 诸伏景光 | 萩原研二 | 松田阵平,降谷零
